Image,Path,Label
ISIC_0013172,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013172.jpg,0
ISIC_0013173,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013173.jpg,0
ISIC_0013174,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013174.jpg,0
ISIC_0013177,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013177.jpg,0
ISIC_0013178,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013178.jpg,0
ISIC_0013181,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013181.jpg,0
ISIC_0013184,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013184.jpg,0
ISIC_0013187,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013187.jpg,0
ISIC_0013189,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013189.jpg,0
ISIC_0013190,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013190.jpg,0
ISIC_0013192,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013192.jpg,0
ISIC_0013193,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013193.jpg,0
ISIC_0013196,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013196.jpg,0
ISIC_0013197,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013197.jpg,0
ISIC_0013198,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013198.jpg,0
ISIC_0013200,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013200.jpg,0
ISIC_0013201,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013201.jpg,0
ISIC_0013204,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013204.jpg,0
ISIC_0013205,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013205.jpg,0
ISIC_0013207,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013207.jpg,0
ISIC_0013208,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013208.jpg,0
ISIC_0013212,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013212.jpg,0
ISIC_0013213,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013213.jpg,0
ISIC_0013217,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013217.jpg,0
ISIC_0013219,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013219.jpg,0
ISIC_0013220,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013220.jpg,0
ISIC_0013222,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013222.jpg,0
ISIC_0013223,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013223.jpg,0
ISIC_0013224,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013224.jpg,0
ISIC_0013227,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013227.jpg,0
ISIC_0013229,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013229.jpg,0
ISIC_0013233,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013233.jpg,0
ISIC_0013235,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013235.jpg,0
ISIC_0013236,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013236.jpg,0
ISIC_0013238,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013238.jpg,0
ISIC_0013243,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013243.jpg,0
ISIC_0013244,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013244.jpg,0
ISIC_0013248,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013248.jpg,0
ISIC_0013249,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013249.jpg,0
ISIC_0013257,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013257.jpg,0
ISIC_0013258,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013258.jpg,0
ISIC_0013268,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013268.jpg,0
ISIC_0013274,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013274.jpg,0
ISIC_0013275,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013275.jpg,0
ISIC_0013287,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013287.jpg,0
ISIC_0013288,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013288.jpg,0
ISIC_0013294,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013294.jpg,0
ISIC_0013302,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013302.jpg,0
ISIC_0013304,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013304.jpg,0
ISIC_0013306,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013306.jpg,0
ISIC_0013310,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013310.jpg,0
ISIC_0013311,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013311.jpg,0
ISIC_0013314,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013314.jpg,0
ISIC_0013315,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013315.jpg,0
ISIC_0013316,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013316.jpg,0
ISIC_0013320,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013320.jpg,0
ISIC_0013326,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013326.jpg,0
ISIC_0013329,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013329.jpg,0
ISIC_0013330,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013330.jpg,0
ISIC_0013333,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013333.jpg,0
ISIC_0013334,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013334.jpg,0
ISIC_0013335,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013335.jpg,0
ISIC_0013340,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013340.jpg,0
ISIC_0013341,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013341.jpg,0
ISIC_0013342,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013342.jpg,0
ISIC_0013346,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013346.jpg,0
ISIC_0013355,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013355.jpg,0
ISIC_0013356,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013356.jpg,0
ISIC_0013359,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013359.jpg,0
ISIC_0013360,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013360.jpg,0
ISIC_0013364,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013364.jpg,0
ISIC_0013365,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013365.jpg,0
ISIC_0013369,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013369.jpg,0
ISIC_0013370,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013370.jpg,0
ISIC_0013371,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013371.jpg,0
ISIC_0013378,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013378.jpg,0
ISIC_0013383,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013383.jpg,0
ISIC_0013385,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013385.jpg,0
ISIC_0013390,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013390.jpg,0
ISIC_0013394,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013394.jpg,0
ISIC_0013395,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013395.jpg,0
ISIC_0013397,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013397.jpg,0
ISIC_0013398,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013398.jpg,0
ISIC_0013400,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013400.jpg,0
ISIC_0013403,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013403.jpg,0
ISIC_0013405,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013405.jpg,0
ISIC_0013409,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013409.jpg,0
ISIC_0013410,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013410.jpg,0
ISIC_0013417,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013417.jpg,0
ISIC_0013423,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013423.jpg,0
ISIC_0013424,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013424.jpg,0
ISIC_0013425,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013425.jpg,0
ISIC_0013427,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013427.jpg,0
ISIC_0013428,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013428.jpg,0
ISIC_0013429,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013429.jpg,0
ISIC_0013430,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013430.jpg,0
ISIC_0013432,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013432.jpg,0
ISIC_0013433,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013433.jpg,0
ISIC_0013434,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013434.jpg,0
ISIC_0013437,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013437.jpg,0
ISIC_0013438,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013438.jpg,0
ISIC_0013443,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013443.jpg,0
ISIC_0013456,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013456.jpg,0
ISIC_0013458,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013458.jpg,0
ISIC_0013461,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013461.jpg,0
ISIC_0013474,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013474.jpg,0
ISIC_0013480,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013480.jpg,0
ISIC_0013486,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013486.jpg,0
ISIC_0013487,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013487.jpg,0
ISIC_0013488,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013488.jpg,0
ISIC_0013489,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013489.jpg,0
ISIC_0013490,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013490.jpg,0
ISIC_0013492,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013492.jpg,0
ISIC_0013493,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013493.jpg,0
ISIC_0013494,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013494.jpg,0
ISIC_0013495,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013495.jpg,0
ISIC_0013497,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013497.jpg,0
ISIC_0013498,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013498.jpg,0
ISIC_0013499,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013499.jpg,0
ISIC_0013500,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013500.jpg,0
ISIC_0013516,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013516.jpg,0
ISIC_0013517,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013517.jpg,0
ISIC_0013523,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013523.jpg,0
ISIC_0013525,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013525.jpg,0
ISIC_0013526,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013526.jpg,0
ISIC_0013530,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013530.jpg,0
ISIC_0013552,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013552.jpg,0
ISIC_0013553,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013553.jpg,0
ISIC_0013554,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013554.jpg,0
ISIC_0013558,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013558.jpg,0
ISIC_0013559,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013559.jpg,0
ISIC_0013567,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013567.jpg,0
ISIC_0013568,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013568.jpg,0
ISIC_0013572,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013572.jpg,0
ISIC_0013573,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013573.jpg,0
ISIC_0013578,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013578.jpg,0
ISIC_0013579,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013579.jpg,0
ISIC_0013580,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013580.jpg,0
ISIC_0013581,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013581.jpg,0
ISIC_0013584,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013584.jpg,0
ISIC_0013585,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013585.jpg,0
ISIC_0013592,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013592.jpg,0
ISIC_0013594,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013594.jpg,0
ISIC_0013595,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013595.jpg,0
ISIC_0013596,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013596.jpg,0
ISIC_0013597,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013597.jpg,0
ISIC_0013599,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013599.jpg,0
ISIC_0013601,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013601.jpg,0
ISIC_0013603,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013603.jpg,0
ISIC_0013606,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013606.jpg,0
ISIC_0013610,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013610.jpg,0
ISIC_0013618,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013618.jpg,0
ISIC_0013621,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013621.jpg,0
ISIC_0013625,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013625.jpg,0
ISIC_0013626,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013626.jpg,0
ISIC_0013634,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013634.jpg,0
ISIC_0013635,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013635.jpg,0
ISIC_0013639,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013639.jpg,0
ISIC_0013643,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013643.jpg,0
ISIC_0013652,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013652.jpg,0
ISIC_0013656,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013656.jpg,0
ISIC_0013664,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013664.jpg,0
ISIC_0013667,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013667.jpg,0
ISIC_0013670,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013670.jpg,0
ISIC_0013671,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013671.jpg,0
ISIC_0013672,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013672.jpg,0
ISIC_0013674,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013674.jpg,0
ISIC_0013675,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013675.jpg,0
ISIC_0013676,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013676.jpg,0
ISIC_0013680,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013680.jpg,0
ISIC_0013682,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013682.jpg,0
ISIC_0013684,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013684.jpg,0
ISIC_0013685,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013685.jpg,0
ISIC_0013687,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013687.jpg,0
ISIC_0013688,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013688.jpg,0
ISIC_0013689,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013689.jpg,0
ISIC_0013690,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013690.jpg,0
ISIC_0013691,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013691.jpg,0
ISIC_0013695,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013695.jpg,0
ISIC_0013706,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013706.jpg,0
ISIC_0013707,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013707.jpg,0
ISIC_0013709,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013709.jpg,0
ISIC_0013712,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013712.jpg,0
ISIC_0013713,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013713.jpg,0
ISIC_0013719,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013719.jpg,0
ISIC_0013721,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013721.jpg,0
ISIC_0013725,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013725.jpg,0
ISIC_0013731,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013731.jpg,0
ISIC_0013737,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013737.jpg,0
ISIC_0013740,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013740.jpg,0
ISIC_0013742,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013742.jpg,0
ISIC_0013747,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013747.jpg,0
ISIC_0013748,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013748.jpg,0
ISIC_0013749,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013749.jpg,0
ISIC_0013758,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013758.jpg,0
ISIC_0013762,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013762.jpg,0
ISIC_0013765,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013765.jpg,0
ISIC_0013772,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013772.jpg,0
ISIC_0013775,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013775.jpg,0
ISIC_0013777,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013777.jpg,0
ISIC_0013778,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013778.jpg,0
ISIC_0013782,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013782.jpg,0
ISIC_0013783,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013783.jpg,0
ISIC_0013789,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013789.jpg,0
ISIC_0013792,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013792.jpg,0
ISIC_0013795,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013795.jpg,0
ISIC_0013796,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013796.jpg,0
ISIC_0013797,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013797.jpg,0
ISIC_0013798,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013798.jpg,0
ISIC_0013799,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013799.jpg,0
ISIC_0013800,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013800.jpg,0
ISIC_0013801,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013801.jpg,0
ISIC_0013802,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013802.jpg,0
ISIC_0013803,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013803.jpg,0
ISIC_0013804,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013804.jpg,0
ISIC_0013805,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013805.jpg,0
ISIC_0013806,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013806.jpg,0
ISIC_0013807,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013807.jpg,0
ISIC_0013808,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013808.jpg,0
ISIC_0013815,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013815.jpg,0
ISIC_0013816,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013816.jpg,0
ISIC_0013817,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013817.jpg,0
ISIC_0013819,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013819.jpg,0
ISIC_0013830,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013830.jpg,0
ISIC_0013831,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013831.jpg,0
ISIC_0013832,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013832.jpg,0
ISIC_0013835,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013835.jpg,0
ISIC_0013836,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013836.jpg,0
ISIC_0013837,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013837.jpg,0
ISIC_0013839,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013839.jpg,0
ISIC_0013840,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013840.jpg,0
ISIC_0013841,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013841.jpg,0
ISIC_0013843,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013843.jpg,0
ISIC_0013844,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013844.jpg,0
ISIC_0013845,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013845.jpg,0
ISIC_0013861,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013861.jpg,0
ISIC_0013862,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013862.jpg,0
ISIC_0013864,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013864.jpg,0
ISIC_0013865,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013865.jpg,0
ISIC_0013874,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013874.jpg,0
ISIC_0013876,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013876.jpg,0
ISIC_0013879,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013879.jpg,0
ISIC_0013886,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013886.jpg,0
ISIC_0013888,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013888.jpg,0
ISIC_0013890,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013890.jpg,0
ISIC_0013896,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013896.jpg,0
ISIC_0013910,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013910.jpg,0
ISIC_0013918,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013918.jpg,0
ISIC_0013921,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013921.jpg,0
ISIC_0013922,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013922.jpg,0
ISIC_0013927,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013927.jpg,0
ISIC_0013929,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013929.jpg,0
ISIC_0013933,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013933.jpg,0
ISIC_0013935,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013935.jpg,0
ISIC_0013936,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013936.jpg,0
ISIC_0013942,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013942.jpg,0
ISIC_0013946,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013946.jpg,0
ISIC_0013958,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013958.jpg,0
ISIC_0013961,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013961.jpg,0
ISIC_0013962,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013962.jpg,0
ISIC_0013965,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013965.jpg,0
ISIC_0013967,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013967.jpg,0
ISIC_0013969,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013969.jpg,0
ISIC_0013970,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013970.jpg,0
ISIC_0013971,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013971.jpg,0
ISIC_0013972,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013972.jpg,0
ISIC_0013975,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013975.jpg,0
ISIC_0013980,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013980.jpg,0
ISIC_0013981,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013981.jpg,0
ISIC_0013982,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013982.jpg,0
ISIC_0013983,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013983.jpg,0
ISIC_0013984,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013984.jpg,0
ISIC_0013986,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013986.jpg,0
ISIC_0013995,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013995.jpg,0
ISIC_0013996,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013996.jpg,0
ISIC_0013997,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0013997.jpg,0
ISIC_0014001,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014001.jpg,0
ISIC_0014004,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014004.jpg,0
ISIC_0014013,D:/CS ML/dataset\ISIC-2017_Training_Data\ISIC_0014013.jpg,0
